Game_ID,Device_ID,Date_ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,User_Rating,Daily_Active_Users,Weekly_Active_Users,Monthly_Active_Users,Downloads,Device_Type,Year,Name,Genre,Age,Age_Group,Price_Category,Targated_Audience,
G4537,DV003,DT040,0.4,0,0,0.02,0.43,2.581225001,12800,6280,17829,380727,Handheld,,NHL Slapshot,Sports,0,15-30,Standard,Teen,
G4538,DV003,DT025,0.36,0.01,0,0.06,0.43,4.703854175,5028,5476,19693,919262,Handheld,2004,EyeToy: AntiGrav,Sports,35,31-45,Standard,Matured(17+),
G4539,DV004,DT034,0,0.38,0,0.05,0.43,2.850162789,9712,27234,50654,155233,,2013,FIFA 14,Sports,0,15-30,Standard,Teen,
G4540,DV005,DT024,0.21,0.16,0,0.05,0.43,1.06872033,8600,26543,52571,540005,Mobile,2003,EverQuest Online Adventures,Role-Playing,41,31-45,Budget,Teen,
G4541,DV005,DT017,0.1,0.07,0.24,0.03,0.43,1.18090453,6039,27238,38152,152305,Mobile,1996,Cool Boarders,,23,15-30,Premium,Matured(17+),
G4542,DV005,DT030,0.37,0,0.03,0.03,0.43,1.833737957,9783,8326,12179,304622,Mobile,2009,999: Nine Hours,,,,,,
G4543,DV005,DT022,0.09,0.07,0.25,0.02,0.43,1.763514704,18915,8913,58404,967155,Mobile,2001,Mobile Suit Gundam: Zeonic Front,Simulation,26,15-30,Standard,Teen,
G4544,DV002,DT033,0.21,0.08,0.09,0.05,0.43,4.468589543,10637,20889,53105,656290,PC,2012,Zone of the Enders HD Collection,,27,15-30,Budget,Teen,
G4545,DV005,DT028,0.16,0.19,0,0.08,0.43,1.011916584,8385,29665,26556,399475,Mobile,2007,Def Jam Icon,Action,29,15-30,Premium,Not Rated,
G4546,DV001,DT027,0.17,0.01,0.23,0.02,0.43,3.054710262,11341,18396,33481,499313,Console,2006,Tales of the World: Radiant Mythology,Role-Playing,25,15-30,Premium,Teen,
G4547,DV001,DT029,0.21,0.16,0,0.05,0.43,3.060954168,19832,14796,52270,977207,Console,2008,Monopoly,Misc,22,15-30,Free,Everyone,
G4548,DV002,DT027,0.07,0.05,0.29,0.02,0.43,3.876244362,19002,5420,57283,995454,PC,2006,Dawn of Mana,Role-Playing,32,31-45,Premium,Not Rated,
G4549,DV001,DT027,0.02,0.34,0,0.07,0.43,2.870677856,6658,5560,54978,727820,Console,2006,Microsoft Flight Simulator X,Simulation,15,15-30,Standard,Not Rated,
G4550,DV001,DT035,0.23,0.17,0,0.04,0.43,1.246290197,5212,18107,29703,786321,Console,2014,Lego Batman 3: Beyond Gotham,Action,54,46-60,Standard,Everyone,
G4551,DV001,DT023,0.33,0.09,0,0.01,0.43,1.497498867,14935,14476,42256,861440,Console,2002,Madden NFL 2003,Sports,37,31-45,Free,Teen,
G4552,DV002,DT030,0.39,0,0,0.03,0.43,2.243937457,8321,29024,47528,377364,PC,2009,NASCAR Kart Racing,Racing,28,15-30,Budget,Not Rated,
G4553,DV001,DT029,0.39,0.01,0,0.03,0.43,4.123935506,10866,17873,55689,269463,Console,2008,Disney Sing It,Misc,0,31-45,Budget,Not Rated,
G4554,DV001,DT023,0.31,0,0,0.01,0.43,3.151928546,5596,11284,32155,789581,Console,2002,Backyard Baseball,Sports,32,31-45,Budget,Everyone,
G4555,DV001,DT033,0.21,0.18,0,0.03,0.43,3.064806702,4755,26859,15045,513752,Console,2012,Call of Duty: Black Ops II,Shooter,31,31-45,Standard,Everyone,
G4556,DV005,DT031,0.27,0.1,0,0.05,0.43,2.645567275,16256,29218,39711,427395,Mobile,2010,TRON: Evolution,Action,0,31-45,Standard,Not Rated,
G4557,DV002,DT024,0.33,0.08,0,0.01,0.43,4.613529687,17813,21744,14021,796186,PC,2003,Midway Arcade Treasures,Misc,36,31-45,Standard,Matured(17+),
G4558,DV005,DT030,0.37,0.02,0,0.03,0.43,3.754437013,2860,15389,57735,920509,Mobile,2009,Call of Duty: Modern Warfare: Mobilized,Shooter,,15-30,Premium,Matured(17+),
G4559,DV001,DT028,0,0,0,0.03,0.43,2.970108124,9029,17478,44733,907579,Console,2007,Petz: Horsez 2,Simulation,32,31-45,Free,Matured(17+),
G4560,DV001,DT032,0.24,0.14,0,0.04,0.43,4.113120545,8685,22155,48077,310560,Console,2011,The Smurfs,Action,0,15-30,Standard,Matured(17+),
G4561,DV006,DT030,0.21,0.16,0,0.05,0.43,1.51071477,11997,12611,19006,869231,UNKNOWN,2009,Bakugan: Battle Brawlers,Action,49,46-60,Budget,Not Rated,
G4562,DV002,DT018,0.24,0.16,0,0.03,0.43,2.046412453,1727,19823,21007,18386,PC,1997,NHL FaceOff 99,Sports,0,15-30,Free,Matured(17+),
G4563,DV006,DT035,0.18,0.17,0,0.07,0.43,2.427305378,19907,21656,48941,751643,UNKNOWN,2014,Skylanders: Trap Team,Action,49,46-60,Budget,Not Rated,
G4564,DV001,DT026,0.21,0.16,0,0.05,0.43,2.13485288,15922,23422,59372,919213,Console,2005,SEGA Classics Collection,Misc,26,15-30,Budget,Matured(17+),
G4565,DV001,DT028,0.15,0.17,0,0.1,0.43,4.242726329,5932,16901,50379,809457,Console,2007,Pirates of the Caribbean: At World's End,,43,31-45,Standard,Not Rated,
G4566,DV005,DT027,0,0.2,0,0.12,0.43,4.297818337,13017,12003,55008,68200,Mobile,2006,Juiced: Eliminator,Racing,24,15-30,Premium,Not Rated,
G4567,DV004,DT027,0.39,0,0,0.03,0.42,3.772733891,19646,7058,33449,87168,,2006,Naruto: Ninja Council 3,Action,24,15-30,Standard,Everyone,
G4568,DV001,DT018,0,0,0.42,0,0.42,2.379218836,7412,16136,34695,286274,Console,1997,Neon Genesis Evangelion 2nd Impression,Role-Playing,37,31-45,Free,Not Rated,
G4569,DV005,DT032,0,0,0.42,0,0.42,4.614907155,16598,7964,25292,72561,Mobile,2011,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,Strategy,28,15-30,Standard,Everyone,
G4570,DV003,DT023,0,0.09,0,0.01,0.42,4.917015653,4113,27773,19512,38602,Handheld,2002,NBA Street,,25,15-30,Standard,Teen,
G4571,DV002,DT030,0.22,0.16,0,0.04,0.42,3.127070753,15148,7915,44417,259870,PC,2009,Ben 10 Alien Force: Vilgax Attacks,Action,41,31-45,Standard,Not Rated,
G4572,DV002,DT030,0.13,0.19,0,0.11,0.42,4.363232087,13570,29992,54097,830011,PC,2009,Ben 10 Alien Force: Vilgax Attacks,Action,0,15-30,Premium,Matured(17+),
G4573,DV005,DT029,0.23,0.02,0.16,0.02,0.42,1.254510572,1140,27781,21343,624406,Mobile,2008,Valkyrie Profile: Covenant of the Plume,Role-Playing,41,31-45,Standard,Matured(17+),
G4574,DV005,DT028,0.21,0.16,0,0.05,0.42,4.831902157,12394,5965,54195,183558,Mobile,2007,The Legend of Spyro: The Eternal Night,Platform,35,31-45,Standard,Teen,
G4575,DV002,DT022,0.14,0.05,0.22,0.01,0.42,1.878475861,13880,10445,20830,1367,PC,2001,Mega Man Battle Network,Role-Playing,0,15-30,Premium,Everyone,
G4576,DV004,DT030,0.24,0.13,0,0.06,0.42,2.265146701,6209,11813,49361,278857,,2009,LEGO Rock Band,Misc,,31-45,Standard,Not Rated,
G4577,DV001,DT027,0.35,0.01,0,0.06,0.42,3.947843489,7924,29503,57838,98161,Console,2006,25 to Life,Shooter,25,15-30,Budget,Not Rated,
G4578,DV005,DT026,0.21,0.16,0,0.05,0.42,2.239795865,8089,19159,51565,341472,Mobile,2005,NHL 2K6,Sports,40,31-45,Budget,Everyone,
G4579,DV006,DT024,0.33,0.09,0,0.01,0,2.049028808,1621,24109,45917,441457,UNKNOWN,2003,Medal of Honor: Rising Sun,,,15-30,Premium,Teen,
G4580,DV001,DT024,0.31,0.1,0,0.01,0.42,4.020557206,6640,23936,40150,188080,Console,2003,The Sims,Simulation,0,15-30,Standard,Not Rated,
G4581,DV003,DT030,0.23,0.15,0,0.04,0.42,4.615989584,19298,19982,52515,784073,Handheld,2009,Guitar Hero: Smash Hits,Misc,,15-30,Standard,Teen,
G4582,DV005,DT024,0.21,0.16,0,0.05,0.42,3.26684,10925,22164,29123,495229,Mobile,2003,Dog's Life,Adventure,47,46-60,Standard,Everyone,
G4583,DV003,DT020,0.24,0.16,0,0.03,0.42,3.941706391,12765,25443,15000,413775,Handheld,1999,The X Files,Adventure,60,46-60,Free,Teen,
G4584,DV005,DT012,0,0,0.42,0,0.42,3.732516821,5154,27818,14692,85622,Mobile,1991,Super Wagyan Land,Action,22,15-30,Standard,Matured(17+),
G4585,DV005,DT019,0.24,0.16,0,0.03,0.42,3.130854729,14104,9256,34129,978583,Mobile,1998,Rascal,Action,15,15-30,Premium,Matured(17+),
G4586,DV004,DT034,0.22,0.13,0.04,0.04,0.42,3.311302105,8177,6371,13083,391371,,2013,Hometown Story,Role-Playing,21,15-30,Premium,Teen,
G4587,DV003,DT026,0.33,0.08,0,0.01,0.42,2.155638299,11733,6027,28393,770880,Handheld,2005,Tony Hawk's American Wasteland,Sports,15,15-30,Free,Matured(17+),
G4588,DV004,DT032,0.15,0,0,0.04,0.42,2.327570085,1707,13286,40552,132310,,2011,Top Spin 4,Sports,36,31-45,Budget,Teen,
G4589,DV002,DT025,0,0,0.41,0.01,0.42,3.70348297,16710,26796,52604,982041,PC,2004,Famicom Mini: Super Mario Bros. 2,,23,15-30,Budget,Matured(17+),
G4590,DV004,DT029,0.39,0,0,0.03,0.42,3.62672632,4611,28651,25579,968034,,2008,Crash: Mind Over Mutant,Platform,25,15-30,Standard,Everyone,
G4591,DV001,DT028,0.34,0.04,0.01,0.04,0.42,4.72854323,13679,18896,21739,654250,Console,2007,Medal of Honor Heroes 2,Shooter,15,15-30,Budget,Not Rated,
G4592,DV002,DT028,0.03,0.2,0.1,0.11,0.42,4.738920856,13016,6856,11111,463316,PC,2007,Yu-Gi-Oh! GX: Tag Force 2,Strategy,26,15-30,Standard,Teen,
G4593,DV002,DT018,0.24,0.16,0,0.03,0.42,2.890604739,12807,20444,36044,81758,PC,1997,Colony Wars,Simulation,18,15-30,Budget,Not Rated,
G4594,DV001,DT024,0,0.16,0,0.05,0.42,1.655047001,9118,12136,47635,293947,Console,2003,All-Star Baseball 2004,Sports,20,15-30,Premium,Matured(17+),
G4595,DV001,DT024,0.23,0.16,0,0.03,0.42,3.809139993,1896,14206,17888,97111,Console,2003,Big Strike Bowling,Sports,18,15-30,Premium,Everyone,
G4596,DV005,DT033,0.22,0,0.16,0.03,0.42,2.059425754,12771,12624,10252,42616,Mobile,2012,Ragnarok Odyssey,Role-Playing,22,15-30,Standard,Not Rated,
G4597,DV005,DT031,0,0,0,0.04,0.42,1.938266975,6269,21309,43275,617008,Mobile,2010,Harry Potter and the Deathly Hallows - Part 1,Action,17,15-30,Premium,Not Rated,
G4598,DV001,DT027,0.38,0.01,0,0.03,0.42,3.300318932,16244,28516,28985,878995,Console,2006,Horsez,Simulation,,15-30,Standard,Not Rated,
G4599,DV002,DT030,0.42,0,0,0,0.42,3.56419584,5845,9795,51284,673903,PC,2009,SpongeBob's Truth or Square (US sales),Action,25,15-30,Premium,Not Rated,
G4600,DV005,DT022,0.23,0,0,0.03,0.42,2.838810901,8344,6170,49729,887573,Mobile,2001,NASCAR Thunder 2002,Racing,26,15-30,Premium,Not Rated,
G4601,DV004,DT018,0,0,0.42,0,0.42,2.558948361,15764,20729,55526,429106,,1997,Grandia,,30,15-30,Premium,Teen,
G4602,DV002,DT025,0.32,0.09,0,0.02,0.42,4.021717719,10394,8897,39602,462690,PC,2004,ESPN NHL 2K5,Sports,29,15-30,Standard,Not Rated,
G4603,DV001,DT026,0.3,0.11,0,0.01,0.42,3.8181323,8653,26152,28622,349175,Console,2005,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,Misc,55,46-60,Budget,Matured(17+),
G4604,DV001,DT024,0.21,0.16,0,0.05,0.42,4.625136504,4016,29035,35053,570152,Console,2003,Hot Wheels World Race,Racing,17,15-30,Free,Matured(17+),
G4605,DV002,DT028,0.21,0.16,0,0.05,0.42,3.749857082,14358,25384,49257,213167,PC,2007,Avatar: The Last Airbender - The Burning Earth,Action,27,15-30,Budget,Everyone,
G4606,DV002,DT023,0.21,0.16,0,0.05,0.42,3.985521446,5537,20074,54158,28904,PC,2002,Superman: Shadow of Apokolips,Action,17,15-30,Standard,Not Rated,
G4607,DV004,DT028,0.33,0.03,0.04,0.03,0.42,2.741429079,19442,11188,56615,607849,,2007,NiGHTS: Journey of Dreams,Platform,34,31-45,Premium,Everyone,
G4608,DV005,DT025,0.35,0.01,0,0.06,0.42,3.167111864,1490,13727,26448,689610,Mobile,2004,American Chopper,Racing,20,15-30,Budget,Everyone,
G4609,DV001,DT031,0.19,0.17,0.03,0.04,0.42,1.310767933,12059,16527,33550,2003,Console,2010,Vanquish,Shooter,0,31-45,Standard,Not Rated,
G4610,DV003,DT025,0.3,0.11,0,0.01,0.42,1.98422554,2099,29840,13683,429329,Handheld,2004,Star Wars Trilogy: Apprentice of the Force,Action,24,15-30,Budget,Teen,
G4611,DV003,DT030,0.37,0.02,0,0.03,0.42,2.963416272,2598,11299,22166,865029,Handheld,2009,Marvel Super Hero Squad,Fighting,32,31-45,Budget,,
G4612,DV001,DT025,0.3,0,0,0.01,0.42,2.383257224,15273,13937,13163,867764,Console,2004,Lemony Snicket's A Series of Unfortunate Events,Platform,,15-30,Standard,,
G4613,DV002,DT019,0.23,0.16,0,0.03,0.42,3.604088959,3310,6520,54113,903767,PC,1998,JGTC: All-Japan Grand Touring Car Championship,Racing,47,46-60,Standard,Teen,
G4614,DV004,DT026,0.39,0,0,0.03,0.42,1.609163044,14624,29646,46514,971383,,2005,NBA Live 06,Sports,42,31-45,Budget,Not Rated,
G4615,DV003,DT020,0,0,0.39,0.03,0.42,4.193821368,11644,17392,14204,344688,Handheld,1999,Arc the Lad III,Role-Playing,17,15-30,Free,Not Rated,
G4616,DV006,DT028,0.39,0,0,0.03,0.42,3.540972339,2352,26075,26154,110460,UNKNOWN,2007,Solitaire Overload,Misc,15,15-30,Standard,Not Rated,
G4617,DV003,DT029,0,0,0.42,0,0.42,2.53412413,14161,21456,22736,79572,Handheld,2008,Mobile Suit Gundam: Gundam vs. Gundam,Fighting,,15-30,Free,Not Rated,
G4618,DV005,DT023,0.35,0.05,0,0.02,0.42,2.789013458,1840,17267,31155,864063,Mobile,2002,Test Drive,Racing,45,31-45,Standard,Everyone,
G4619,DV001,DT025,0,0,0.42,0,0.42,1.742301354,1780,7092,30419,535040,Console,2004,Jikkyou Powerful Pro Yakyuu 11,Sports,23,15-30,Standard,Matured(17+),
G4620,DV003,DT031,0.2,0.08,0.12,0.03,0.42,2.375400073,3065,20722,38141,330765,Handheld,2010,Ghost Trick: Phantom Detective,Adventure,22,15-30,Free,Not Rated,
G4621,DV003,DT024,0.21,0.16,0,0.05,0.42,1.106248843,2103,19556,50141,34902,Handheld,2003,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,Action,42,31-45,Free,Not Rated,
G4622,DV003,DT019,0.35,0.06,0,0,0.42,4.561352766,15013,28307,47919,518211,Handheld,1998,Rush 2: Extreme Racing USA,Racing,25,15-30,Standard,,
G4623,DV005,DT021,0.34,0.07,0,0,0.42,1.225067085,8312,23109,10621,46897,Mobile,2000,NFL Blitz 2001,Sports,27,15-30,Standard,Not Rated,
G4624,DV004,DT022,0.34,0.07,0,0,0.42,2.407108553,7587,29563,19181,449430,,2001,Dr. Mario 64,Puzzle,34,31-45,Budget,,
G4625,DV002,DT020,0,0,0.39,0.03,0.42,1.698832285,14204,22830,19707,410810,PC,1999,Jikkyou Powerful Pro Yakyuu 6,,29,15-30,Standard,Not Rated,
G4626,DV002,DT021,0.34,0.07,0,0,0.42,4.952592483,7724,19737,45831,952689,PC,2000,Army Men: Sarge's Heroes 2,Shooter,24,15-30,Premium,Teen,
G4627,DV002,DT025,0.32,0.08,0,0.01,0.42,2.717308424,1994,6386,53037,570580,PC,2004,James Bond 007: Everything or Nothing,Shooter,35,31-45,Budget,Matured(17+),
G4628,DV001,DT031,0.19,0,0,0.07,0.42,2.174287601,17076,21676,58060,526789,Console,2010,Green Day: Rock Band,Misc,58,46-60,Standard,Everyone,
G4629,DV005,DT036,0.09,0.25,0.02,0.06,0.42,1.910698972,5201,9204,19711,151227,Mobile,2015,Wolfenstein: The Old Blood,Action,42,31-45,Free,Teen,
G4630,DV003,DT029,0.35,0.01,0,0.06,0.42,3.782169625,9489,14595,15692,338052,Handheld,2008,MLB 08: The Show,Sports,23,15-30,Premium,Teen,
G4631,DV003,DT035,0.24,0.15,0,0.03,0.42,1.287940767,16071,15164,22060,87810,Handheld,2014,Disney Infinity 2.0: Marvel Super Heroes,Action,46,46-60,Budget,Matured(17+),
G4632,DV004,DT025,0.32,0.09,0,0.02,0.42,1.174274259,13916,13528,52786,912641,,2004,Dance Dance Revolution Ultramix 2,Simulation,20,15-30, ,,
G4633,DV002,DT025,0,0.08,0,0.01,0.42,3.996164674,16610,24263,12896,319036,PC,2004,Mega Man Anniversary Collection,Platform,31,31-45,Premium,Teen,
G4634,DV001,DT027,0.36,0.03,0,0.03,0.42,4.814200823,6638,26291,48777,488497,Console,2006,Blazing Angels: Squadrons of WWII,Simulation,24,15-30,Standard,Everyone,
G4635,DV005,DT016,0,0,0.42,0,0.42,4.934963137,4476,26373,23244,529851,Mobile,1995,Super Famista 4,,19,15-30,Standard,Matured(17+),
G4636,DV003,DT025,0.3,0,0,0.01,0.42,1.751132304,4911,17399,11948,706407,Handheld,2004,The Fairly Odd Parents: Game Boy Advance Video Volume 2,Misc,59,46-60,Standard,Matured(17+),
G4637,DV005,DT029,0.21,0,0,0.05,0.42,2.663031089,7661,28610,22966,412971,Mobile,2008,Cabela's Legendary Adventures,Sports,23,15-30,Budget,Everyone,
G4638,DV006,DT031,0,0,0.42,0,0.42,4.693787243,15674,9570,24237,634592,UNKNOWN,2010,Taiko no Tatsujin DS: Dororon! Youkai Daikessen!!,Misc,22,15-30, ,Teen,
G4639,DV002,DT026,0.32,0.08,0,0.01,0.42,2.364649513,3726,22312,22286,599907,PC,2005,Harry Potter and the Goblet of Fire,Action,24,15-30,Standard,Teen,
G4640,DV006,DT030,0.39,0,0,0.03,0.42,4.264618602,11855,23075,58580,822876,UNKNOWN,2009,JumpStart: Escape from Adventure Island,Adventure,24,15-30,Standard,Teen,
G4641,DV002,DT028,0.2,0.16,0,0.05,0.42,2.417614988,17813,25051,30686,99221,PC,2007,Thrillville: Off the Rails,Strategy,46,46-60,Standard,,
G4642,DV001,DT030,0.35,0.03,0,0.03,0.42,2.553248136,1480,29229,45485,984214,Console,2009,Style Lab: Makeover,Simulation,,15-30,Budget,Not Rated,
G4643,DV002,DT026,0.36,0.03,0,0.03,0.42,1.567811254,18198,28079,18742,907334,PC,2005,Condemned: Criminal Origins,Action,,31-45,Free,Matured(17+),
G4644,DV003,DT022,0.14,0.1,0.16,0.03,0.42,4.5965397,12363,20550,31075,508179,Handheld,2001,Mega Man X6,Action,36,31-45, ,Matured(17+),
G4645,DV005,DT029,0.39,0,0,0.03,0.42,3.740236828,18391,29788,53689,698156,Mobile,2008,Monster Jam: Urban Assault,Racing,21,15-30,Budget,Everyone,
G4646,DV005,DT023,0.2,0.16,0,0.05,0.42,1.655909213,1436,17748,39636,261071,Mobile,2002,BloodRayne,Shooter,47,46-60,Standard,,
G4647,DV002,DT026,0.32,0.08,0,0.01,0.42,3.926357455,14990,10995,26902,968950,PC,2005,Kumamon Bomber: Puzzle de Kumamon Taisou,Puzzle,28,15-30,Standard,Matured(17+),
G4648,DV004,DT026,0.18,0.14,0.05,0.05,0.42,1.080073436,15052,12630,51546,14061,,2005,Castlevania: Curse of Darkness,Action,,15-30,Budget,Matured(17+),
G4649,DV006,DT031,0.21,0.12,0.03,0.05,0.42,4.356128507,4704,11891,29357,386005,UNKNOWN,2010,Tom Clancy's HAWX 2,Action,15,15-30,Budget,Everyone,
G4650,DV004,DT029,0.22,0.05,0.13,0.02,0.42,1.433107068,18754,9608,49884,960760,,2008,Harvest Moon: Grand Bazaar,Simulation,15,15-30,Standard,Teen,
G4651,DV002,DT019,0.02,0.02,0.35,0.03,0.42,3.426092369,7458,26166,20029,945484,PC,1998,International Superstar Soccer Pro '98,Sports,38,31-45,Standard,,
G4652,DV005,DT022,0.3,0.11,0,0.01,0.42,4.774019189,18519,12191,15591,324126,Mobile,2001,Jimmy Neutron: Boy Genius,Platform,18,15-30,Free,Teen,
G4653,DV002,DT027,0.31,0.09,0,0.01,0.42,2.665522795,15126,25851,56188,679716,PC,2006,Black,Shooter,28,15-30,Free,Teen,
G4654,DV001,DT028,0,0.17,0.03,0.04,0.42,3.020946464,5979,18338,21576,76520,Console,2007,Zack & Wiki: Quest for Barbaros' Treasure,Adventure,32,31-45,Budget,Everyone,
G4655,DV005,DT027,0.31,0.09,0,0.01,0.42,2.635703188,4329,5990,33797,337299,Mobile,2006,Double Pack: Finding Nemo / The Incredibles,Action,21,15-30,Budget,Matured(17+),
G4656,DV001,DT030,0.21,0.13,0,0.08,0.42,1.773186188,19067,8323,38333,245909,Console,2009,Star Wars The Clone Wars: Republic Heroes,Action,28,15-30,Free,Not Rated,
G4657,DV006,DT031,0.39,0,0,0.03,0.42,1.600545208,18694,27848,47933,560096,UNKNOWN,2010,NBA 2K11,Action,,46-60,Budget,Teen,
G4658,DV003,DT036,0.19,0.11,0.09,0.03,0.42,3.59824423,5011,27742,21706,303488,Handheld,2015,Animal Crossing: Amiibo Festival,Misc,29,15-30,Standard,Not Rated,
G4659,DV003,DT037,0.16,0.12,0.11,0.03,0.42,3.616103002,17520,16597,36458,435559,Handheld,2016,Hyrule Warriors,Action,20,15-30,Standard,Matured(17+),
G4660,DV002,DT031,0.13,0.21,0,0.08,0.42,2.688989236,17498,12643,43431,632692,PC,2010,Harry Potter and the Deathly Hallows - Part 1,Action,23,15-30,Standard,Everyone,
G4661,DV001,DT032,0.16,0,0.25,0.01,0.42,4.728204558,18003,24559,46188,258451,Console,2011,Fishing Resort,Sports,22,15-30,Premium,Matured(17+),
G4662,DV003,DT032,0.16,0.18,0,0.07,0.42,2.606643146,1025,14061,17083,812134,Handheld,2011,WWE All Stars,Fighting,28,15-30,Standard,Everyone,
G4663,DV001,DT025,0.31,0.09,0,0.01,0.42,2.639877515,10685,10739,46894,233221,Console,2004,Lord of the Rings: The Third Age,Role-Playing,15,15-30,Standard,Everyone,
G4664,DV003,DT031,0,0.28,0,0.14,0.42,4.061350668,10295,7809,53834,768788,Handheld,2010,Football Manager Handheld 2011,Sports,,15-30,Premium,Teen,
G4665,DV003,DT028,0.2,0.16,0,0.05,0.42,1.412232478,1268,24406,37837,880863,Handheld,2007,Pirates of the Caribbean: At World's End,Action,15,15-30,Free,Everyone,
G4666,DV002,DT021,0.17,0.12,0.1,0.03,0.42,4.254934821,11394,18770,41895,251537,PC,2000,Mega Man Legends 2,Adventure,29,15-30, ,Everyone,
G4667,DV002,DT018,0.16,0.11,0.12,0.03,0.42,3.204072292,13833,8252,16851,805300,PC,1997,X-Men vs. Street Fighter,Fighting,20,15-30,Standard,Not Rated,
G4668,DV006,DT025,0.2,0.16,0,0.05,0.42,2.159137438,16502,28470,15700,871505,UNKNOWN,2004,High Rollers Casino,,51,46-60,Standard,Everyone,
G4669,DV002,DT028,0.22,0.09,0.04,0.07,0.42,4.215116065,15050,15795,33963,210888,PC,2007,Castlevania: The Dracula X Chronicles,Platform,15,15-30,Standard,Teen,
G4670,DV001,DT025,0.2,0.16,0,0.05,0.42,2.160627719,12242,5968,46474,890923,Console,2004,The Suffering,Action,26,15-30,Budget,,
G4671,DV004,DT016,0,0,0.42,0,0.42,1.53739702,2815,15506,45512,512486,,1995,Cyber Troopers Virtual-On,Fighting,27,15-30,Standard,Teen,
G4672,DV003,DT030,0.26,0.05,0.06,0.04,0.42,4.619424979,18564,22126,13841,208351,Handheld,2009,Katamari Forever,Puzzle,,31-45,Standard,Not Rated,
G4673,DV005,DT022,0.3,0.1,0,0.02,0.42,1.149064016,13665,29375,17521,874515,Mobile,2001,Star Wars Starfighter: Special Edition,Simulation,,15-30,Standard,,
G4674,DV002,DT028,0.36,0.02,0,0.03,0.41,3.86447779,10732,21615,35676,502486,PC,2007,TimeShift,Shooter,0,15-30,Standard,Not Rated,
G4675,DV003,DT024,0.2,0.16,0,0.05,0.41,4.92725257,18152,11578,17694,800179,Handheld,2003,NBA Jam,Sports,16,15-30, ,Teen,
G4676,DV006,DT024,0.15,0.12,0.11,0.04,0.41,4.828338542,18143,14428,48606,261219,UNKNOWN,2003,Zone of the Enders: The 2nd Runner,Simulation,53,46-60,Budget,Matured(17+),
G4677,DV003,DT030,0.26,0.12,0,0.04,0.41,4.418332884,12266,15333,12367,817330,Handheld,2009,Ghostbusters: The Video Game,Action,28,15-30,Standard,Not Rated,
G4678,DV005,DT034,0,0,0.41,0,0.41,1.740294578,11265,10098,48077,670469,Mobile,2013,Attack on Titan: Humanity in Chains,Action,36,31-45,Standard,Teen,
G4679,DV003,DT024,0.2,0.16,0,0.05,0.41,3.736094587,8908,21332,31479,178847,Handheld,2003,Jampack Spring 2004 (RP-T),Misc,,15-30,Budget,Teen,
G4680,DV002,DT022,0.3,0.11,0,0.01,0.41,4.585183556,12760,10955,10750,960449,PC,2001,Dexter's Laboratory Deesaster Strikes,Adventure,31,31-45,Premium,Matured(17+),
G4681,DV003,DT024,0.2,0.16,0,0.05,0.41,1.462746473,4746,7518,16276,544610,Handheld,2003,NFL GameDay 2004,Sports,50,46-60,Budget,,
G4682,DV001,DT022,0.3,0.11,0,0.01,0.41,1.389712406,16234,19784,28401,817693,Console,2001,Scooby-Doo and the Cyber Chase,Adventure,23,15-30,Premium,Everyone,
G4683,DV001,DT034,0.14,0.07,0.15,0.06,0.41,4.424103133,16818,7018,36034,145372,Console,2013,Danganronpa: Trigger Happy Havoc,Misc,28,15-30,Budget,Not Rated,
G4684,DV001,DT040,0.24,0,0,0.05,0.41,3.67269328,12915,26907,44392,914420,Console,,TERA,Role-Playing,,15-30,Budget,Everyone,
G4685,DV004,DT019,0.41,0,0,0,0,4.699774886,16745,13062,18131,235231,,1998,Tomb Raider: The Last Revelation,Action,19,15-30,Standard,Everyone,
G4686,DV003,DT031,0.04,0.21,0.05,0.11,0.41,1.231727057,8494,19336,32589,559381,Handheld,2010,pro evolution soccer 2011,Sports,15,15-30,Standard,Not Rated,
G4687,DV002,DT020,0,0,0.41,0,0.41,1.186581951,13810,25796,41683,311488,PC,1999,Sega Rally Championship 2,Racing,17,15-30,Budget,Not Rated,
G4688,DV001,DT019,0.23,0.16,0,0.03,0.41,2.325057704,14841,23334,11151,787197,Console,1998,Quake II,,,31-45,Standard,Not Rated,
G4689,DV002,DT028,0.34,0.01,0,0.06,0.41,4.578139997,4534,28365,59285,87991,PC,2007,Crash of the Titans,Action,23,15-30,Premium,Teen,
